salesorderid;revisionnumber;orderdate;duedate;shipdate;status;onlineorderflag;purchaseordernumber;accountnumber;customerid;territoryid;shiptoaddressid;creditcardid;subtotal;taxamt;freight;totaldue;comment
69520;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO4466144794;10-4020-000352;29910;6;502;14606;495655983;48262757;15082111;559000851;NULL
69521;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO6148143676;10-4020-000693;29727;1;907;12015;51216168;49361504;1542547;576948654;NULL
69522;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO4901187436;10-4020-000084;29705;6;459;6452;25434382;2411975;7537422;286000992;NULL
69523;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO5945115813;10-4020-000251;30002;2;781;106;356898;352139;110044;4031163;NULL
69524;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO5162129421;10-4020-000669;29719;1;905;16523;1918;1852998;579062;2160866;NULL
69525;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO4727119266;10-4020-000343;30112;1;870;9635;32445534;31179845;9743702;365378887;NULL
69526;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO7453115394;10-4020-000108;29947;2;766;7380;177650361;16630268;5196959;199477588;NULL
69527;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO4843110434;10-4020-000257;29560;4;1030;9772;27710;26760354;8362611;312224265;NULL
69528;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO6438163496;10-4020-000309;29523;4;593;15321;343492656;3362094;10506544;38762014;NULL
69529;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO5046186347;10-4020-000596;29753;1;897;15319;14771748;1548909;484034;16804691;NULL
69530;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO3306110051;10-4020-000181;29936;1;852;1298;445;427594;133623;5015317;NULL
69531;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO3683141039;10-4020-000085;29923;7;679;12228;112312554;10820906;33815331;1265149931;NULL
69532;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO3799165791;10-4020-000312;29522;4;1040;17861;54076886;5248813;16402541;609659531;NULL
69533;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO3596133486;10-4020-000476;29896;5;960;10191;500956227;49389683;15434276;565780186;NULL
69534;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO3161179731;10-4020-000359;29619;2;793;553;331152;267798;83687;3663005;NULL
69535;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO3567173828;10-4020-000193;29940;7;685;15144;1089827474;106161592;33175497;1229164563;NULL
69536;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO3654177498;10-4020-000435;29732;4;607;6940;400869291;40377972;12618116;453865379;NULL
69537;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO2262186000;10-4020-000629;29863;6;546;7831;1493166;1449502;452969;16834131;NULL
69538;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO2117162793;10-4020-000444;29544;6;519;12189;4881234;4591362;1434801;54838503;NULL
69539;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO2320111510;10-4020-000529;29784;4;1078;14803;7564164;7310172;2284429;85236241;NULL
69540;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO1856168639;10-4020-000263;29608;6;488;15924;442289437;42132102;13166282;497587821;NULL
69541;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO2030150622;10-4020-000661;29830;6;553;16905;57233976;6384299;1995093;65613368;NULL
69542;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO1827116485;10-4020-000317;29698;6;497;11745;26034912;25186901;7870907;293406928;NULL
69543;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO1218172017;10-4020-000412;29851;10;657;5279;356898;352139;110044;4031163;NULL
69544;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO3625111592;10-4020-000666;29543;2;827;18295;35536668;3439737;10749178;400513228;NULL
69545;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO3480123333;10-4020-000436;29616;4;608;17277;638413128;61107725;19096164;718617017;NULL
69546;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO3219164489;10-4020-000493;30047;4;1071;4626;8020758;7781845;2431826;90421251;NULL
69547;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO4205147852;10-4020-000323;29590;3;789;1308;37254;36757;11487;420784;NULL
69548;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO6960175788;10-4020-000532;29785;6;533;6191;63168;62326;19477;713483;NULL
69549;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO7540191274;10-4020-000607;30035;4;626;2058;6450678;6192651;1935203;72634634;NULL
69550;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO7801154781;10-4020-000087;29706;9;409;14546;41619216;40115624;12536133;468843917;NULL
69551;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO7772194043;10-4020-000214;29990;10;646;2687;672294;645402;201688;757003;NULL
69552;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO7917166419;10-4020-000401;29521;1;1054;1660;5074368;4768146;1490045;57001871;NULL
69553;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO7975111277;10-4020-000141;29665;9;412;11274;752634;647483;202338;8376161;NULL
69554;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO8584128240;10-4020-000592;30030;10;667;17263;7133778;681746;2130456;80285696;NULL
69555;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO8497112728;10-4020-000659;29978;10;671;13088;119976;103979;32494;1336233;NULL
69556;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO8149168478;10-4020-000615;29845;8;748;12299;1013232;998428;312009;11442757;NULL
69557;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO8555189530;10-4020-000250;29868;10;648;4218;2490;2267276;708524;2788;NULL
69558;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO8642129578;10-4020-000520;29615;10;663;12715;766774547;74739225;23356008;86486978;NULL
69559;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO8874167571;10-4020-000348;29511;3;1046;6264;1994976;453569;14174;2590285;NULL
69560;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO9077167302;10-4020-000100;29918;6;460;15105;310449012;30039599;9387375;349875986;NULL
69561;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO8845186382;10-4020-000546;29913;3;1080;5754;820624546;80702041;25219388;926545975;NULL
69562;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO8932189000;10-4020-000287;29688;3;785;11781;2033964;585782;183057;2802803;NULL
69563;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO8729151832;10-4020-000556;30005;10;665;17341;30610626;29393101;9185344;344684705;NULL
69564;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO9425176552;10-4020-000519;30015;9;433;1642;16317588;15550762;4859613;183586255;NULL
69565;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;0;PO9773181473;10-4020-000008;29814;5;908;2274;3576396;3434605;1073314;40271879;NULL
69566;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-012708;12708;4;12731;5125;9;1;0;9934;NULL
69567;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-014100;14100;9;21069;3573;27;21824;1;301444;NULL
69568;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-012357;12357;9;26847;2195;89;71568;22365;988533;NULL
69569;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-016030;16030;9;11640;7407;37;29816;1;411834;NULL
69570;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-018450;18450;9;22448;18811;25;20384;1;281554;NULL
69571;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-023419;23419;9;12586;15303;40;31984;1;441779;NULL
69572;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-011045;11045;9;14260;7298;50;39992;12498;55239;NULL
69573;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-018743;18743;9;14733;7044;10;1;0;113152;NULL
69574;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-018258;18258;9;17959;12881;9;1;0;9934;NULL
69575;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-022450;22450;8;15038;2249;799;639584;19987;8834254;NULL
69576;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-014800;14800;8;26934;15240;812;649936;203105;8977241;NULL
69577;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-012850;12850;8;26162;7338;2335;1867976;583743;25801419;NULL
69578;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-012820;12820;7;29341;NULL;2330;1863984;582495;25746279;NULL
69579;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-012819;12819;7;14318;4882;2370;1895968;59249;26188058;NULL
69580;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-020549;20549;8;29547;NULL;2322;1857824;58057;25661194;NULL
69581;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-015665;15665;7;19747;17831;622;497568;15549;6872658;NULL
69582;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-026827;26827;7;24106;12535;1751;1400784;437745;19348329;NULL
69583;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-011049;11049;4;17802;17788;6;1;0;69394;NULL
69584;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-029161;29161;4;26531;1252;39;31184;1;430729;NULL
69585;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-029039;29039;1;22509;9668;5;0;0;5514;NULL
69586;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-028576;28576;1;25133;17381;40;31984;1;441779;NULL
69587;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-011176;11176;6;25073;11843;40;31984;1;441779;NULL
69588;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-012984;12984;6;26038;3482;69;55176;17243;762119;NULL
69589;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-011211;11211;6;21619;17680;24;19024;1;262769;NULL
69590;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-013920;13920;6;12016;19146;69;55176;17243;762119;NULL
69591;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-026063;26063;1;27193;7459;30;23984;1;331279;NULL
69592;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-025424;25424;1;13794;18863;72;57264;17895;790959;NULL
69593;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-024949;24949;1;23945;10844;33;2608;1;36023;NULL
69594;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-026043;26043;1;13756;7222;191;153016;47818;2113534;NULL
69595;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-011712;11712;6;18129;6382;30;23992;1;33139;NULL
69596;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-022773;22773;1;14938;9744;216;172768;5399;2386358;NULL
69597;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-012959;12959;6;18993;3114;70;55976;17493;773169;NULL
69598;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-021399;21399;4;22950;664;10;1;0;11039;NULL
69599;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-012140;12140;6;21878;7464;24;19176;1;264869;NULL
69600;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-021454;21454;4;14332;162;10;1;0;11039;NULL
69601;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-018076;18076;4;25152;3259;68;54344;16983;750627;NULL
69602;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-017527;17527;1;12651;649;13;10352;0;142987;NULL
69603;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-021450;21450;6;14999;5250;60;47984;14995;662779;NULL
69604;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-014625;14625;1;15752;15000;7;1;0;80444;NULL
69605;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-013888;13888;1;13729;18339;22;17584;1;242879;NULL
69606;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-016419;16419;8;21481;3569;27;21824;1;301444;NULL
69607;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-023595;23595;7;26969;11646;68;54376;16993;751069;NULL
69608;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-022551;22551;8;11791;339;67;53992;16873;745765;NULL
69609;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-021677;21677;7;13121;13379;21;17192;1;237465;NULL
69610;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-012545;12545;10;24755;5974;69;55568;17365;767533;NULL
69611;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-013539;13539;10;22330;7283;69;55176;17243;762119;NULL
69612;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-028432;28432;8;19946;12131;29;23192;1;32034;NULL
69613;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-014142;14142;8;18973;16054;29;23584;1;325754;NULL
69614;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-011219;11219;1;24605;11045;37;29832;1;412055;NULL
69615;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-013272;13272;1;18899;8961;81;65168;20365;900133;NULL
69616;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-020644;20644;4;23198;11930;2457;1965864;614333;27153497;NULL
69617;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-017555;17555;4;27464;3250;2423;1938784;60587;26779454;NULL
69618;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-017439;17439;1;28966;167;2342;1873576;585493;25878769;NULL
69619;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-013402;13402;4;25107;10094;2350;1879984;587495;25967279;NULL
69620;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-017415;17415;4;21311;16690;2297;1837824;57432;25384944;NULL
69621;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-017416;17416;4;28541;237;2371;1896768;59274;26199108;NULL
69622;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-017003;17003;4;23056;11128;2416;193316;604113;26701773;NULL
69623;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-017157;17157;4;12783;3887;2335;1867984;583745;25801529;NULL
69624;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-011241;11241;7;11456;12125;2428;194244;607013;26829953;NULL
69625;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-026433;26433;9;28563;2121;1120;896392;280123;12381415;NULL
69626;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-018334;18334;9;22214;16440;1120;896392;280123;12381415;NULL
69627;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-021999;21999;9;29494;NULL;2478;1982672;619585;27385657;NULL
69628;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-024463;24463;9;11536;2794;1736;1388784;433995;19182579;NULL
69629;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-022004;22004;9;27911;7593;1736;1388784;433995;19182579;NULL
69630;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-015647;15647;9;21262;4147;1715;1371976;428743;18950419;NULL
69631;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-027494;27494;9;16675;17292;1169;935568;292365;12922533;NULL
69632;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-025707;25707;9;22172;5917;563;450368;14074;6220708;NULL
69633;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-017295;17295;9;28349;1268;814;651576;203618;8999894;NULL
69634;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-015265;15265;9;25177;4569;848;678776;212118;9375594;NULL
69635;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-016810;16810;6;27840;8594;742;59388;185588;8202968;NULL
69636;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-026015;26015;4;14908;1015;1215;97188;303713;13424093;NULL
69637;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-027541;27541;4;21455;15775;2419;1935248;604765;26730613;NULL
69638;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-024942;24942;4;23088;12536;2419;1935248;604765;26730613;NULL
69639;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-027641;27641;4;16330;1178;2384;1907256;596018;26343974;NULL
69640;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-028072;28072;6;29214;NULL;549;439184;137245;6066229;NULL
69641;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-018564;18564;4;27415;10124;1715;1371976;428743;18950419;NULL
69642;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-012330;12330;8;13018;8798;1134;907576;283618;12535894;NULL
69643;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-021016;21016;8;19193;12996;1155;924384;28887;12768054;NULL
69644;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-025546;25546;10;20779;14653;1179;943576;294868;13033144;NULL
69645;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-021042;21042;8;22631;4300;1155;924384;28887;12768054;NULL
69646;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-028700;28700;8;12073;12651;1170;936384;29262;12933804;NULL
69647;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-028399;28399;10;14335;379;554;443176;138493;6121369;NULL
69648;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-023991;23991;7;27297;4676;549;439184;137245;6066229;NULL
69649;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-012305;12305;10;24256;14715;549;439184;137245;6066229;NULL
69650;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-024023;24023;7;12748;16630;589;471168;14724;6508008;NULL
69651;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-025449;25449;8;15947;1729;609;487168;15224;6729008;NULL
69652;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-019284;19284;8;22619;3362;1736;1388784;433995;19182579;NULL
69653;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-011046;11046;9;28971;14955;802;641464;200458;8860222;NULL
69654;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-011357;11357;9;15451;10498;742;59388;185588;8202968;NULL
69655;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-013123;13123;9;21212;15285;2419;1935248;604765;26730613;NULL
69656;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-013133;13133;9;13347;10987;2419;1935248;604765;26730613;NULL
69657;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-019257;19257;8;27919;17832;1739;1391568;434865;19221033;NULL
69658;8;31-03-2014 0:00;12-04-2014 0:00;07-04-2014 0:00;5;1;NULL;10-4030-013625;13625;9;25247;15665;2473;197844;618263;27327203;NULL
69659;8;01-04-2014 0:00;13-04-2014 0:00;08-04-2014 0:00;5;1;NULL;10-4030-011974;11974;4;27251;12073;38;30776;1;425094;NULL
69660;8;01-04-2014 0:00;13-04-2014 0:00;08-04-2014 0:00;5;1;NULL;10-4030-011287;11287;6;25057;18822;8;1;0;87848;NULL
69661;8;01-04-2014 0:00;13-04-2014 0:00;08-04-2014 0:00;5;1;NULL;10-4030-013124;13124;9;12885;13563;25;19992;1;27614;NULL
69662;8;01-04-2014 0:00;13-04-2014 0:00;08-04-2014 0:00;5;1;NULL;10-4030-028721;28721;9;21989;16020;40;31984;1;441779;NULL
69663;8;01-04-2014 0:00;13-04-2014 0:00;08-04-2014 0:00;5;1;NULL;10-4030-027971;27971;9;13741;18403;59;47184;14745;651729;NULL
69664;8;01-04-2014 0:00;13-04-2014 0:00;08-04-2014 0:00;5;1;NULL;10-4030-018265;18265;9;13797;10099;35;27992;1;38664;NULL
69665;8;01-04-2014 0:00;13-04-2014 0:00;08-04-2014 0:00;5;1;NULL;10-4030-016492;16492;9;15803;62;39;31184;1;430729;NULL
69666;8;01-04-2014 0:00;13-04-2014 0:00;08-04-2014 0:00;5;1;NULL;10-4030-013125;13125;9;21583;12159;6;1;0;69394;NULL
69667;8;01-04-2014 0:00;13-04-2014 0:00;08-04-2014 0:00;5;1;NULL;10-4030-016695;16695;9;29709;NULL;39;31104;1;429624;NULL
69668;8;01-04-2014 0:00;13-04-2014 0:00;08-04-2014 0:00;5;1;NULL;10-4030-016665;16665;9;22903;9522;39;31104;1;429624;NULL
69669;8;01-04-2014 0:00;13-04-2014 0:00;08-04-2014 0:00;5;1;NULL;10-4030-014803;14803;8;27682;10135;777;621952;19436;8590712;NULL
69670;8;01-04-2014 0:00;13-04-2014 0:00;08-04-2014 0:00;5;1;NULL;10-4030-011215;11215;6;16480;12716;2;0;0;25305;NULL
69671;8;01-04-2014 0:00;13-04-2014 0:00;08-04-2014 0:00;5;1;NULL;10-4030-011185;11185;6;21639;5475;65;51976;16243;717919;NULL
69672;8;01-04-2014 0:00;13-04-2014 0:00;08-04-2014 0:00;5;1;NULL;10-4030-028033;28033;4;22357;8847;25;20384;1;281554;NULL
69673;8;01-04-2014 0:00;13-04-2014 0:00;08-04-2014 0:00;5;1;NULL;10-4030-024983;24983;4;29851;NULL;39;31104;1;429624;NULL
69674;8;01-04-2014 0:00;13-04-2014 0:00;08-04-2014 0:00;5;1;NULL;10-4030-011330;11330;6;27048;10261;61;48864;1527;674934;NULL
69675;8;01-04-2014 0:00;13-04-2014 0:00;08-04-2014 0:00;5;1;NULL;10-4030-023004;23004;4;28571;11689;57;45568;1424;629408;NULL
69676;8;01-04-2014 0:00;13-04-2014 0:00;08-04-2014 0:00;5;1;NULL;10-4030-023550;23550;4;29552;NULL;112;8956;27988;1237048;NULL
69677;8;01-04-2014 0:00;13-04-2014 0:00;08-04-2014 0:00;5;1;NULL;10-4030-011868;11868;6;12519;1200;72;57264;17895;790959;NULL
69678;8;01-04-2014 0:00;13-04-2014 0:00;08-04-2014 0:00;5;1;NULL;10-4030-017491;17491;6;26572;1929;70;55976;17493;773169;NULL
69679;8;01-04-2014 0:00;13-04-2014 0:00;08-04-2014 0:00;5;1;NULL;10-4030-021420;21420;4;18986;3564;78;62784;1962;867204;NULL
69680;8;01-04-2014 0:00;13-04-2014 0:00;08-04-2014 0:00;5;1;NULL;10-4030-023006;23006;4;13367;6746;39;31576;1;436144;NULL
69681;8;01-04-2014 0:00;13-04-2014 0:00;08-04-2014 0:00;5;1;NULL;10-4030-020381;20381;1;22654;17782;70;55992;17498;77339;NULL
69682;8;01-04-2014 0:00;13-04-2014 0:00;08-04-2014 0:00;5;1;NULL;10-4030-020292;20292;4;11976;7060;120;95984;29995;1325779;NULL
69683;8;01-04-2014 0:00;13-04-2014 0:00;08-04-2014 0:00;5;1;NULL;10-4030-015162;15162;6;29712;NULL;70;55992;17498;77339;NULL
69684;8;01-04-2014 0:00;13-04-2014 0:00;08-04-2014 0:00;5;1;NULL;10-4030-020743;20743;1;17653;13427;79;63184;19745;872729;NULL
69685;8;01-04-2014 0:00;13-04-2014 0:00;08-04-2014 0:00;5;1;NULL;10-4030-023010;23010;6;23993;6449;64;51576;16118;712394;NULL
69686;8;01-04-2014 0:00;13-04-2014 0:00;08-04-2014 0:00;5;1;NULL;10-4030-016120;16120;4;23623;12010;7;1;0;80444;NULL
69687;8;01-04-2014 0:00;13-04-2014 0:00;08-04-2014 0:00;5;1;NULL;10-4030-015316;15316;4;21082;11318;7;1;0;80444;NULL
